brand listing,checkout,conversion,generic listing,lead,search engine hit,searched products,staticpage,viewed product,visited site,vis_iPhone 7 Plus,vis_iPhone 6S,vis_Samsung Galaxy S7 Edge,vis_Samsung Galaxy S6 Flat,vis_iPhone SE,vis_Samsung Galaxy S5,vis_Samsung Galaxy J7 2016 Metal,viewedproduct_Preto,viewedproduct_16GB,viewedproduct_8GB,viewedproduct_Bom,visitedsite_Computer,visitedsite_Smartphone,visitedsite_Android 8,visitedsite_Chrome 66.0,visitedsite_Chrome Mobile 64.0,visitedsite_Chrome Mobile 39,visitedsite_Chrome Mobile 36.0,adcampaignhit_google,ad campaign hit mes 5,checkout mes 5,conversion mes 5,search engine hit mes 5,searched products mes 5,viewed product mes 5,dias_hasta_ultimo,viewed product mes 4,visited site mes 4,distan_dias,cant_dias_dist,modelos_dist,promedio_por_dia_x,promedio_por_mes,person
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,9,0.0,0.0,0,1,2,7.0,7.0,941cb61e
8.0,3.0,0.0,2.0,0.0,0.0,4.0,0.0,147.0,12.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,80.0,61.0,73.0,57.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,12.0,3.0,0.0,0.0,4.0,147.0,9,0.0,0.0,9,6,14,31.33333333333333,188.0,aaf99fdc
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,7.0,9,0.0,0.0,0,1,3,13.0,13.0,2c1b0959
1.0,1.0,0.0,7.0,0.0,7.0,1.0,0.0,47.0,7.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,27.0,0.0,0.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,1.0,0.0,7.0,1.0,47.0,0,0.0,0.0,12,3,5,26.66666666666667,80.0,1379b920
0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,1.0,13,0.0,0.0,1,2,1,5.0,10.0,9efc30e0
1.0,3.0,1.0,3.0,0.0,3.0,2.0,0.0,27.0,6.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,22.0,0.0,0.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,3.0,1.0,3.0,2.0,27.0,4,0.0,0.0,16,5,4,10.6,53.0,4068dd8b
4.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,19.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,2.0,0.0,12.0,9,7.0,1.0,35,2,11,17.5,17.5,35b98fb8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55,1.0,1.0,0,1,1,3.0,3.0,afad18b8
3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,6.0,13,0.0,0.0,0,1,2,20.0,20.0,45baf068
0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,1,0.0,0.0,0,1,2,12.0,12.0,d939a783
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0,1,1,1.0,1.0,d50b816f
0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,19.0,2.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,19.0,2,0.0,0.0,11,2,5,13.0,26.0,02b0cd5c
12.0,3.0,0.0,20.0,0.0,0.0,3.0,0.0,141.0,15.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,68.0,15.0,9.0,58.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,8.0,2.0,0.0,0.0,0.0,29.0,15,40.0,7.0,63,11,15,20.727272727272727,76.0,a930b194
26.0,2.0,1.0,8.0,0.0,4.0,1.0,2.0,57.0,20.0,0.0,0.0,2.0,18.0,0.0,0.0,0.0,20.0,1.0,0.0,50.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,20.0,2.0,1.0,3.0,1.0,48.0,0,9.0,1.0,47,7,14,20.142857142857142,70.5,7d71558b
20.0,2.0,0.0,5.0,0.0,2.0,0.0,0.0,37.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,28.0,0.0,19.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,37.0,5,0.0,0.0,1,2,5,34.5,69.0,5230f37c
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,14.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,14.0,11,0.0,0.0,0,1,7,18.0,18.0,110a48fe
0.0,1.0,0.0,2.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,3.0,1.0,2,0.0,0.0,0,1,1,12.0,12.0,180cd405
5.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,24.0,8.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,19.0,1.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,8.0,2.0,0.0,1.0,0.0,24.0,3,0.0,0.0,25,7,5,7.0,49.0,cb596558
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,0.0,0.0,0,1,5,8.0,8.0,27781d13
0.0,1.0,0.0,4.0,0.0,5.0,0.0,0.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,5.0,0.0,11.0,3,0.0,0.0,12,4,6,7.25,29.0,f812e379
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,1,2.0,2.0,1032896c
4.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,3.0,0.0,9.0,6,0.0,0.0,0,1,7,23.0,23.0,9f9ee609
0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,32.0,4.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,2.0,0.0,32.0,10,0.0,0.0,5,4,12,11.0,44.0,258bee04
16.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,32.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,24.0,2.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,1.0,0.0,0.0,2.0,32.0,8,0.0,0.0,7,4,15,19.75,79.0,e13b4e5b
12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0,15.0,6,0.0,0.0,3,2,4,18.5,37.0,047286c8
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0,1,1,4.0,4.0,974fc112
2.0,0.0,0.0,6.0,0.0,2.0,15.0,0.0,22.0,10.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,12.0,9.0,2.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,4.0,10.0,28,0.0,0.0,77,9,9,8.0,24.0,ff74a1ea
16.0,1.0,0.0,10.0,0.0,6.0,11.0,0.0,57.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,22.0,8.0,31.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,7.0,1.0,0.0,6.0,11.0,57.0,0,0.0,0.0,22,4,13,28.75,115.0,629e1a6e
62.0,1.0,0.0,36.0,0.0,20.0,13.0,0.0,149.0,44.0,0.0,0.0,1.0,20.0,0.0,2.0,0.0,54.0,44.0,1.0,61.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,1.0,0.0,4.0,7.0,38.0,1,15.0,2.0,125,28,32,12.5,70.0,e666e425
3.0,2.0,0.0,7.0,0.0,4.0,5.0,0.0,33.0,4.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,17.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,5.0,2.0,0.0,4.0,5.0,33.0,1,0.0,0.0,5,3,5,21.0,63.0,c204a9f5
0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,13,0.0,0.0,0,1,3,10.0,10.0,4030bc9c
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,0,0.0,0.0,0,1,3,13.0,13.0,1394e69c
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0,1,1,4.0,4.0,3965dbb9
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,8,0.0,0.0,0,1,1,4.0,4.0,751595b9
1.0,1.0,0.0,10.0,0.0,12.0,0.0,0.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,1.0,0.0,12.0,0.0,15.0,8,0.0,0.0,8,3,2,18.33333333333333,55.0,92719a2c
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,9,0.0,0.0,0,1,1,6.0,6.0,44af3a96
7.0,2.0,1.0,1.0,0.0,2.0,3.0,0.0,188.0,11.0,0.0,0.0,0.0,6.0,4.0,8.0,0.0,69.0,87.0,1.0,112.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,3.0,188.0,0,0.0,0.0,13,7,43,31.0,217.0,9e906d63
6.0,2.0,1.0,1.0,0.0,1.0,14.0,0.0,88.0,3.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,5.0,55.0,0.0,34.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,1.0,14.0,88.0,13,0.0,0.0,0,1,8,120.0,120.0,b7ac97fd
5.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,35.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,9.0,9.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,35.0,2,0.0,0.0,0,1,6,47.0,47.0,a3cc11f3
1.0,1.0,0.0,10.0,0.0,5.0,0.0,0.0,62.0,7.0,11.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,5.0,0.0,62.0,9,0.0,0.0,11,6,5,15.166666666666664,91.0,1a7083c9
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,4,0.0,0.0,0,2,1,3.5,7.0,d2883671
8.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,26.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,11.0,2.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,25.0,6,0.0,0.0,77,4,10,11.25,22.5,e3fa44c2
3.0,0.0,0.0,20.0,0.0,2.0,2.0,0.0,163.0,13.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,81.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,121.0,1,42.0,4.0,38,10,11,20.4,102.0,9399d55b
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,1.0,0.0,5.0,14,0.0,0.0,0,1,1,12.0,12.0,37040abb
0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,110,0.0,0.0,2,2,2,10.0,20.0,ef8b8b62
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,7,0.0,0.0,0,1,1,6.0,6.0,b349f18c
0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,11,0.0,0.0,0,1,2,8.0,8.0,e8485343
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,13,0.0,0.0,0,1,1,7.0,7.0,b1ff0ef3
0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,15.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.0,0.0,9.0,0.0,15.0,0,0.0,0.0,1,2,1,18.0,36.0,2b61eab2
2.0,2.0,0.0,3.0,0.0,2.0,8.0,0.0,101.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,21.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0,2.0,0.0,2.0,8.0,101.0,16,0.0,0.0,0,1,5,126.0,126.0,7e29e9e9
13.0,2.0,0.0,0.0,0.0,2.0,17.0,0.0,176.0,7.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,99.0,97.0,1.0,51.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,9.0,16,167.0,6.0,35,5,20,48.6,121.5,07f04dee
2.0,4.0,0.0,9.0,0.0,11.0,15.0,0.0,8.0,13.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,5.0,12.0,6.0,3,0.0,2.0,66,8,4,8.0,21.33333333333333,d0b6a03c
0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,12,0.0,0.0,0,1,2,10.0,10.0,9ea68cd6
0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,26,0.0,0.0,69,3,2,5.666666666666668,8.5,5b1a91b4
0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,4.0,12,0.0,0.0,0,1,2,9.0,9.0,d594ce1a
17.0,2.0,0.0,5.0,0.0,12.0,0.0,0.0,47.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,17.0,5.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,1.0,0.0,6.0,0.0,11.0,23,36.0,3.0,23,3,12,32.333333333333336,48.5,b477b523
1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,19.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,19.0,16,0.0,0.0,0,1,5,25.0,25.0,8fcad9bb
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,11,0.0,0.0,0,1,1,4.0,4.0,dc22c77b
16.0,2.0,1.0,20.0,0.0,8.0,5.0,2.0,263.0,18.0,1.0,0.0,2.0,0.0,13.0,0.0,2.0,76.0,72.0,2.0,41.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,5.0,2.0,1.0,4.0,5.0,117.0,1,105.0,3.0,105,13,29,26.461538461538463,86.0,848f9374
2.0,1.0,0.0,18.0,0.0,4.0,0.0,0.0,86.0,11.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,22.0,11.0,1.0,29.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,22.0,11,36.0,5.0,62,6,13,20.5,41.0,1eb71170
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,8,0.0,0.0,0,1,1,4.0,4.0,caa2ec84
0.0,0.0,0.0,16.0,0.0,2.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,14.0,0,0.0,0.0,0,1,7,35.0,35.0,e6a303fc
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,9,0.0,0.0,0,1,1,4.0,4.0,bafef4dc
15.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,32.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,10.0,32.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,32.0,5.0,6,3,11,18.33333333333333,55.0,326ae8bf
0.0,0.0,0.0,4.0,0.0,4.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,5,0.0,0.0,0,1,1,15.0,15.0,bd4860fd
0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,27.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,27.0,1,0.0,0.0,17,3,9,13.0,39.0,b42e973e
4.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,16,6.0,2.0,53,3,3,7.333333333333332,7.333333333333332,8f076476
6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112,0.0,0.0,0,1,1,11.0,11.0,dc247b28
28.0,9.0,0.0,3.0,0.0,10.0,0.0,0.0,158.0,8.0,0.0,0.0,0.0,3.0,3.0,10.0,0.0,50.0,67.0,4.0,57.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,9.0,0.0,10.0,0.0,158.0,8,0.0,0.0,1,3,18,75.33333333333333,226.0,39ef79bf
2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0,0.0,0.0,0,1,1,8.0,8.0,d49c6b2a
5.0,1.0,0.0,8.0,1.0,0.0,2.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,1.0,0.0,0.0,2.0,5.0,8,0.0,0.0,0,2,5,20.0,40.0,ed84df1d
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0,1,1,4.0,4.0,70dfe766
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,64.0,1.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0,3.0,52.0,0.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,64.0,7,0.0,0.0,0,1,6,68.0,68.0,4de7aafe
4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,4.0,0.0,6.0,1,0.0,0.0,1,2,4,10.5,21.0,c4012f15
3.0,0.0,0.0,8.0,0.0,2.0,1.0,0.0,45.0,8.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,2.0,1.0,45.0,12,0.0,1.0,21,6,9,12.833333333333336,38.5,fb139bf5
2.0,7.0,0.0,3.0,0.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,1.0,1.0,2.0,10,0.0,0.0,13,4,2,6.0,24.0,3e53a568
0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,14.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,12.0,1.0,0.0,8.0,0.0,12.0,6,2.0,1.0,28,4,4,10.5,21.0,4a0b4ead
4.0,1.0,0.0,4.0,0.0,4.0,2.0,0.0,9.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,2.0,1.0,2.0,10,0.0,0.0,84,6,7,6.0,12.0,7ce61806
0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,5.0,1,0.0,0.0,15,2,2,6.0,12.0,1b15260a
